source	index	content	tag
ep-03-07-02.txt	121	O Grupo União para a Europa das Nações também espera da Presidência italiana a implementação de políticas destinadas a combater as discriminações, a abater-se sobre os traficantes de armas e seres humanos e a destruir o obscuro mas poderoso mundo da pedofilia. Essas organizações criminosas utilizam de forma livre e sem regras a Internet, de que se servem para espalhar a sua cultura do mal por todo o mundo. Pedimos, portanto, o estabelecimento de regras que impeçam que um instrumento que existe para facilitar a comunicação entre os cidadãos possa transformar-se num instrumento ao serviço daqueles que violam as leis dos Estados nacionais da União. Para impedir que isso aconteça, todas as invenções tecnológicas devem ser sujeitas a um processo de controlo europeu, um processo de controlo científico e experimental que garanta que a sua utilização é desprovida de riscos.	<P>
ep-03-07-02.txt	122	Senhor Presidente, a liberdade, para o ser verdadeiramente, deve ter regras: um pequeno número de regras claras e postas em prática. Apelamos para essas regras, na esperança de que a Presidência italiana possa contar hoje com a boa vontade e a colaboração do Parlamento Europeu, do Grupo União para a Europa das Nações e da totalidade dos 25 países que constituem a nossa grande Europa.	<P>
ep-03-07-02.txt	123	(Aplausos da direita do Hemiciclo)	"<SPEAKER ID=14 LANGUAGE=""DA"" NAME=""Bonde (EDD)."">"
ep-03-07-02.txt	124	Senhor Presidente, a Itália insiste que a Conferência Intergovernamental deverá estar pronta para começar em Dezembro, para que o senhor Berlusconi possa fazer convites para a Cimeira de Roma, realizar as exéquias solenes do Tratado de Roma e dar à luz a Constituição de Roma. Não é possível escrever uma constituição séria com esta rapidez. Quando a UE estiver dotada de cidadania comum, direitos fundamentais comuns e de uma carta dos direitos fundamentais que possam ser directamente reivindicados junto dos Tribunais, o carácter de toda a colaboração muda e cada uma das disposições do capítulo III deverá então ser lida numa perspectiva nova, podendo ter um significado novo.	<P>
ep-03-07-02.txt	125	A título de exemplo: quando o Tratado de Maastricht introduziu a cidadania comunitária, ficou expressamente estipulado que a cidadania não seria directamente aplicada. Não obstante, os acórdãos dos Tribunais conduziram à aplicação directa da cidadania e os cidadãos podem agora estabelecer-se livremente em toda a União, ver ampliados os seus direitos através dos muitos princípios fundamentais previstos no Capítulo I da Constituição e no Capítulo II da Carta. Todos os efeitos produzidos pela Constituição devem ser do conhecimento dos representantes do povo e dos cidadãos previamente à sua aprovação. É um aspecto que exige um grande número de grupos de trabalho, a possibilidade de apresentar propostas de alteração e uma democracia transparente.	<P>
ep-03-07-02.txt	126	Por exemplo qual é o impacto da Constituição ao nível do protocolo Dinamarquês relativo às casas de Verão? A Dinamarca não permite que cidadãos alemães adquiram casas de Verão em condições idênticas à dos dinamarqueses. Esta disposição é total e claramente contra o disposto no artigo 4º, sobre a proibição contra a discriminação nacional, e o princípio de igualdade previsto no artigo 44º. Será que estes dois princípios constitucionais fundamentais podem ser ignorados por uma derrogação, prevista no protocolo, às regras relativas à livre circulação dos capitais? Existe uma hierarquia entre os princípios fundamentais e as restantes disposições na Constituição e nos protocolos? Observe-se o disposto no artigo 51º que defende a estrutura da igreja. A Dinamarca poderá, portanto, conservar a igreja oficial protestante, mas será que o artigo 51º pode igualmente revogar a proibição contra a discriminação religiosa prevista no artigo II-21º do Capítulo II? Será a Constituição dinamarquesa legal ou ilegal? Seria agradável saber a resposta a estas questões antes de se assinar o Projecto de Constituição. O artigo I-12º torna ilegais a maior parte dos acordos internacionais, na medida em que é atribuída à UE não apenas competência partilhada, mas competência exclusiva para celebrar todos os acordos, bastando para isso que esteja previsto num acto legislativo interno. Não seria aconselhável escrever, pelo menos, que todos os acordos existentes se mantêm em vigor até que sejam alterados?	"<SPEAKER ID=15 LANGUAGE=""IT"" NAME=""Pannella (NI)."">"
ep-03-07-02.txt	127	Senhor Presidente, Senhor Presidente em exercício do Conselho, Senhor Presidente da Comissão, Senhores Deputados, vejamos, em termos práticos, aquilo que já está a acontecer. Temos de avaliar desta forma, com honestidade intelectual e, segundo creio, com esta forma de cooperação, quaisquer diferenças que possam existir entre aquilo que se diz e aquilo que se faz. No dia 7 de Junho, em Jerusalém, o Senhor Presidente Berlusconi disse, e passo a citar: 'No futuro, a Europa deverá incluir Israel. Encaramos Israel como uma nação europeia para todos os efeitos: culturais, económicos e políticos?, continuando em seguida a descrever esse país como a única verdadeira democracia do Médio Oriente. Repito: 'No futuro, a Europa deverá incluir Israel. Encaramos Israel como uma nação europeia para todos os efeitos.? Esta é a versão oficial do documento escrito que nós temos. 'Neste contexto?, (a Parceria Euro-Mediterrânica) - cito - 'não descuraremos a necessidade de consolidar as nossas relações com Israel, na perspectiva de uma mais ampla e estruturada cooperação recíproca?. Esta é a linha de orientação seguida por aqueles que se opõem à adesão de Israel à União Europeia, porque, evidentemente, aqueles que se opõem, não dizem 'Não queremos esses porcos judeus?; dizem 'A cooperação é quanto basta?. Apoiamos o Senhor Presidente Berlusconi que, nessa altura, ainda não era Presidente em exercício do nosso Conselho.	<P>
ep-03-07-02.txt	128	De igual modo, no que respeita à Turquia, sempre ouvimos especificar a Rússia, a Turquia e Israel. Também neste caso, o vosso texto nega de forma explícita o objectivo da adesão da Turquia. O que diz ele? 'A Presidência italiana considera essencial consolidar em termos particularmente fortes as relações com a Federação Russa? e por aí fora. Está tudo muito claro. No que respeita à Turquia, '... estamos empenhados em acompanhar de forma conjunta o seu caminho para a integração, encorajando o Governo de Ancara a prosseguir os seus esforços no processo fundamental das reformas internas.? Está bem de ver que isto é um anúncio de adesão! É verdade que o Senhor Ministro Buttiglione disse, nos últimos dias, que a Turquia é um regime militar que nunca poderá vir a fazer parte da União Europeia, mas sem os militares torna-se uma teocracia. Isto aqui é a Europa cristã! Gostaria apenas de dizer uma coisa, muito rapidamente, e isso é forçoso admiti-lo. Não é verdade que haja uma história da Europa - uma só: há muitas. Há a história da Reforma e da Contra-Reforma, há a história de uma Europa que produziu comunismos vitoriosos e fascismos e nazismos vitoriosos, que produziu, e ainda hoje continua a produzir, anti-democracia. E depois há a outra história, a história condenada - lamento dizê-lo - pelo nosso Papa polaco, quando ele condena o liberalismo. A propósito, colega Watson, é liberalismo, não é liberismo: já temos cá o liberalismo há cem anos. Há uma história dos zuavos pontifícios - zuavos europeus e franceses - contra o Risorgimento italiano. Há uma Europa que é a Europa que se opõe à nossa Europa de Altiero Spinelli, de Ernesto Rossi, da Europa, Senhor Presidente Berlusconi, que o senhor anunciou no G8 de uma forma que eu aplaudi. Nós, Radicais, aplaudimos! Queremos aproximar a Europa da Organização Mundial da Democracia e trabalhar activamente em torno da Comunidade das Democracias. No G8 aplaudimos! Hoje, evidentemente, o colega Watson apressou-se a salientar a natureza keynesiana do seu discurso, mas eu sempre disse que, em termos culturais, há uma grande sintonia de fundo entre o senhor e o Presidente Prodi, no que respeita às decisões políticas que tomam. Giulio Tremonti fala de 'Colbertismo? em vez de 'Keynesianismo?, mas enfim...	<P>
ep-03-07-02.txt	129	Portanto, o que temos de vos pedir são só duas coisas. Primeiro, que, na Assembleia Geral das Nações Unidas, a União Europeia inscreva ou faça com que seja inscrita, como anunciou o Senhor Vice-presidente Fini, a questão da moratória sobre a pena de morte. Segundo, que, a partir das reuniões da ONU, os representantes das convenções dos partidos democráticos sejam convocados pela Presidência da União Europeia. Se estes dois pedidos forem atendidos, dar-nos-emos por mais do que felizes. Quanto ao resto, desejo-vos, a vós e a nós todos, boa sorte.	"<SPEAKER ID=16 LANGUAGE=""IT"" NAME=""Tajani (PPE-DE)."">"
ep-03-07-02.txt	130	Senhor Presidente, Senhor Presidente em exercício do Conselho, Senhor Presidente da Comissão, há um ano e meio, quando os trabalhos da Convenção tiveram início, poucos estavam convencidos de que um sonho pudesse, efectivamente, tornar-se realidade; poucos acreditavam que a Europa pudesse, tal como está a acontecer agora, construir uma estrutura institucional que lhe permitisse assumir responsabilidades cada vez maiores no plano internacional. Esses poucos tornaram-se agora a grande maioria. Este excelente resultado - que o seu governo, Senhor Presidente em exercício do Conselho, tão ardentemente desejou - marca o início de uma presidência mais carregada de compromissos e esperanças do que qualquer outra nos últimos anos. A Itália, um país fundador, recebeu em Salónica, da parte dos países da União, o mandato de levar à conclusão os trabalhos da Convenção. E não é tudo. A Europa escolheu Roma para a assinatura da primeira Constituição: trata-se de um resultado político de grande significado, de um acto histórico de reconhecimento em relação à Itália e ao seu governo livremente eleito. Esse reconhecimento irá dar-lhe coragem e apoio no seu trabalho nos próximos meses, Senhor Presidente do Conselho - trabalho esse que, estou certo, irá permitir-nos alcançar os objectivos que o senhor apresentou nesta Assembleia.	<P>
ep-03-07-02.txt	131	O texto que aprovámos como conclusão dos trabalhos da Convenção pode, sem dúvida, ser melhorado mas, tal como disse, representa uma base de trabalho fundamental que não pode ser mal interpretada. O seu programa, que nós, Partido Popular Europeu, aprovamos, estabelece para o futuro uma Europa reunificada, aliada dos Estados Unidos mas capaz de assumir responsabilidades que, até agora, não foi capaz de assumir. Ao definir um sistema equilibrado entre o Conselho, a Comissão e o Parlamento - reconhecemos, nesta Assembleia, que o Senhor Presidente em exercício do Conselho sublinhou a importância do papel que o Parlamento desempenha e vai continuar a desempenhar na CIG - e ao nomear um Presidente do Conselho e um Ministro dos Negócios Estrangeiros, o novo Tratado estará a responder à pergunta 'Onde está o Sr. Europa??, que qualquer pessoa que procurasse interlocutores claros no nosso continente podia fazer.	<P>
ep-03-07-02.txt	132	A eliminação do princípio da unanimidade é a outra decisão que irá permitir-nos vencer obstáculos que tantas vezes bloquearam as iniciativas europeias. Por isso, fazemos votos de que a Conferência Intergovernamental aumente o número de matérias que poderão ser decididas através de uma votação por maioria. Mas a Constituição é apenas um instrumento: as suas normas não poderão produzir efeitos se não houver vontade política.	<P>
ep-03-07-02.txt	133	Senhor Presidente em exercício do Conselho, a sua intervenção mostrou claramente a decisão da Itália de dar grande peso à acção externa da União. Se nós quisermos, a Europa - com a sua atenção voltada para Leste e também para Sul - pode desempenhar um papel de primeiro plano na promoção da paz, do progresso, da segurança, do desenvolvimento e da justiça social também para as pessoas mais fracas e para as pessoas com deficiência, tal como mencionou.	<P>
ep-03-07-02.txt	134	No entanto, uma Constituição e uma vontade política não chegam para tornar realidade o projecto dos Konrad Adenauers, dos Robert Schumans, dos Alcide De Gasperis, dos Jean Monnets, dos Gaetano Martinos ou dos Altiero Spinellis. A Europa não irá por diante se não conseguir falar ao coração dos seus cidadãos. A Europa será a Europa dos valores: é nos valores que estão implantadas as nossas origens. Faço votos de que a CIG esteja disposta a incluir uma referência explícita às nossas raízes judaico-cristãs no preâmbulo da Constituição secular da nossa Europa porque, se perdermos de vista as nossas origens, não conseguiremos percorrer novos caminhos nem olhar em direcção aos novos horizontes que a Europa de amanhã terá de alcançar.	"<SPEAKER ID=17 LANGUAGE=""IT"" NAME=""Napoletano (PSE)."">"
ep-03-07-02.txt	135	Senhor Presidente em exercício do Conselho, os problemas que temos de enfrentar neste momento são vitais para o futuro da União e pretendemos dar-lhes absoluta prioridade. É por eles que iremos avaliar o trabalho da sua Presidência. No entanto, as preocupações que a rodearam não foram todas ditadas por preconceitos. O conflito de interesses, não resolvido, continua a ser uma legítima fonte de preocupação que vai muito para além do nosso país. Por outro lado, a demissão do Ministro dos Negócios Estrangeiros, Renato Ruggiero, teve um efeito significativo sobre a forma como as pessoas vêem o papel da Itália na Europa, essa Europa a que o Ministro Bossi chamou 'Forcolandia? ['Terra da Forca?], por ser repressiva, e que ainda hoje ele designa como um projecto neo-jacobino, intrinsecamente autoritário e globalizador. Talvez isto explique a vossa frieza em trabalhar seriamente na construção de um espaço europeu de justiça, liberdade e segurança, a começar pelo mandato de captura europeu, que devia ter sido aprovado até Dezembro de 2003.	<P>
ep-03-07-02.txt	136	Problemas importantes, dizia eu: a Constituição, em primeiro lugar. Pedimos que a próxima Conferência Intergovernamental não volte a pôr em causa os resultados obtidos pela Convenção e que a Itália envide todos os esforços no sentido de melhorar o texto em pontos essenciais, como o alargamento da votação por maioria. No que respeita às questões económicas, verificamos que a Presidência italiana pretende relançar a ideia dos investimentos públicos nas infra-estruturas. Deveremos acrescentar também a formação, a investigação e o ambiente. Esta proposta só pode avançar se adoptar uma perspectiva verdadeiramente europeia, se estiver firmemente associada ao método comunitário e se for financeiramente viável.	<P>
ep-03-07-02.txt	137	No que se refere às pensões de reforma, o Senhor Presidente do Conselho sabe muito bem que a Europa não tem competência em matéria dos esquemas de segurança social, que são tão diferentes uns dos outros e estão tão ligados às políticas de assistência social. Tenciona a Presidência promover efectivamente uma iniciativa europeia no domínio económico e social? Bem, então, deverá fazer tudo o que estiver ao seu alcance para que, no novo Tratado, a política fiscal e a política social passem a ser da competência da Comunidade, com base nas linhas de orientação de um verdadeiro controlo europeu da economia, como este Parlamento já pede há tanto tempo. No entanto, nessas matérias, o método da concertação entre os parceiros sociais deve ser respeitado, tal como ficou estabelecido na estratégia de Lisboa.	<P>
ep-03-07-02.txt	138	No que respeita à imigração, não se pode invocar apenas uma parte da política europeia - a parte relativa ao controlo das fronteiras para combater a imigração clandestina - e ignorar todas as outras, que têm a ver com a gestão dos fluxos, o acolhimento e os direitos das pessoas que, vindo para cá à procura de trabalho, contribuem para o crescimento económico dos nossos países, dessas pessoas - falemos claramente - a quem o vosso Ministro das Reformas chama globalmente 'Bingo Bongos?.	<P>
ep-03-07-02.txt	139	Finalmente, no que se refere à política externa, podemos ser ao mesmo tempo europeus e amigos dos EUA. No entanto, a amizade é uma relação que não deve cair na subserviência. Depois da difícil crise do Iraque, é pois ainda mais urgente definir uma sólida política externa e de segurança comum, apoiada na eliminação do direito de veto. Em Salónica foi estabelecido um quadro claro das relações externas da União, distinguindo novas perspectivas de alargamento de relações mais estreitas com os nossos vizinhos; neste contexto, depois das declarações contraditórias que o Senhor Presidente e o seu Ministro das Políticas Europeias fizeram em relação à Turquia, esperemos que aquilo que nos disse esta manhã seja para valer. De igual modo, no que se refere ao Médio Oriente, esperamos que o processo de paz seja apoiado pela Presidência italiana mas, para se conseguir esse objectivo, será necessário dialogar e ter em linha de conta todas as partes envolvidas. Desejo-lhe boa sorte para o seu trabalho, Senhor Presidente em exercício do Conselho!	"<SPEAKER ID=18 LANGUAGE=""IT"" NAME=""Rutelli (ELDR)."">"
ep-03-07-02.txt	140	Senhor Presidente, Senhor Presidente em exercício do Conselho, Senhor Presidente da Comissão, hoje estamos a falar como europeus; não trazemos para este Hemiciclo opiniões sobre as políticas internas dos nossos países. Nos próximos seis meses, a Europa deve começar a andar mais depressa; o Tratado Constitucional da Europa dos 25 deverá fazer com que o mundo compreenda se o nosso continente continuará a ser um motor do progresso económico e social e, depois da grave crise do Iraque, se conseguirá dotar-se dos meios eficazes para desempenhar um papel de primeiro plano em matéria de segurança e liberdade, em parceria com os Estados Unidos, numa nova cooperação multilateral. Por isso, como europeu, desejo o maior sucesso a uma Presidência italiana que trabalhe em estreita colaboração com a Comissão, presidida por Romano Prodi, e com o nosso Parlamento.	<P>
ep-03-07-02.txt	141	Hoje, Senhor Presidente do Conselho, o senhor mostrou-se cauteloso e fez um esforço para apresentar o seu programa numa linha de colaboração com os outros países e não em descontinuidade com a política europeia tradicional de Itália. No entanto, temos de ser mais corajosos se não queremos que os nossos compromissos falhem, sobretudo no que respeita à gestão da economia, da política externa e da necessária nova política de defesa, a fim de reduzir o risco de paralisia resultante da imposição da unanimidade. Ao longo destes seis meses, esperamos que haja uma mudança radical, capaz de fazer desaparecer as razões das críticas, do cepticismo e das preocupações que acompanharam estes primeiros dias do semestre orientado por Vossa Excelência. Na verdade, não é a política interna de um país mas a Europa inteira que exige que se ponha termo aos conflitos de interesses e às concentrações dos meios de comunicação social. São os alicerces liberais da separação dos poderes e do equilíbrio dos poderes que se reflectem nos Tratados europeus que nós assinámos livremente e aos quais estamos vinculados. O espírito de Roma do Tratado de 1957 baseou-se numa visão corajosa do futuro e construiu cinquenta anos de democracia, prosperidade e paz. Se nos deixarmos guiar por essa visão, mesmo através de posições políticas alternativas, colheremos frutos comuns para bem da Europa e do seu futuro.	"<SPEAKER ID=19 LANGUAGE=""IT"" NAME=""Bertinotti (GUE/NGL)."">"
ep-03-07-02.txt	142	Senhor Presidente em exercício do Conselho, como sabe, a nossa aversão à sua política e ao seu governo está profundamente enraizada e não faria sentido fazermos uma viragem radical, agora que a sua política vai ser aplicada à Europa e não apenas à Itália. Penso que há uma retórica em torno do semestre de Presidência de uma nação, que não pode esconder a realidade política: a realidade é que cada Presidência é a Presidência de um governo, não de um país; por isso, se alguém for contra a Administração Bush, isso não significa que seja anti-americano, e se alguém em Itália e na Europa for contra o respectivo governo, isso não significa que seja contra a Itália.	<P>
ep-03-07-02.txt	143	A Europa é, evidentemente, um episódio importante; é um desafio que, muito justamente, foi chamado histórico. Receamos que o seu governo possa agravar, em vez de facilitar, as decisões necessárias. O Senhor Presidente parte com um óbice: em Itália, o consenso do país está dividido, grande parte da opinião pública europeia é contra (e eu acredito que as causas tenham a ver precisamente com a sua política), as bases da crise económica do país foram distorcidas, tendo o país sido sujeito a uma grande tensão com o conflito de interesses e o conflito entre os poderes estabelecidos. Pessoalmente, sinto que o maior dano foi causado por um ministro do seu governo, que é capaz de falar da necessidade de abrir fogo sobre os comboios de imigrantes no mar.	<P>
ep-03-07-02.txt	144	No entanto, não iremos protestar contra a Presidência do seu governo; em vez disso, limitar-nos-emos a criticar a sua política, cujas bases são, essencialmente, a primazia dos Estados Unidos da América e a primazia do mercado. Ambos são factores de crise potencial para a Europa: um deles, os Estados Unidos, guiados actualmente por uma doutrina de guerra preventiva; o outro, o mercado, ameaçado pelo claro desenvolvimento de uma crise da coesão social. O Senhor Presidente em exercício do Conselho apresentou uma proposta para uma Europa transatlântica, neoliberal e pós-democrática. Pensamos que essa proposta vai contra a vocação e a missão histórica da Europa de hoje, de uma Europa que precisa de outra perspectiva. Falou-se aqui de uma política keynesiana; permitam-me que discorde: infra-estruturas em larga escala não são uma política keynesiana; mas podem constituir uma ameaça para o ambiente através da desregulamentação e, além disso, correm o risco de não serem terminadas devido às dificuldades de financiamento.	<P>
ep-03-07-02.txt	145	Contudo, há um outro lado da sua política que é organicamente neoliberal: é aquilo a que nós chamamos precariedade do trabalho e a que o senhor chama flexibilidade; é aquilo que se manifesta - de resto como também acontece noutros países europeus - no ataque ao sistema da segurança social. Isso, Senhor Presidente do Conselho, não é a Europa. A verdadeira Europa é a que pede independência em relação à política dos EUA, em nome de uma cultura política diferente, a que pede um modelo social diferente. Neste momento, a sua força reside na fraqueza da Europa política, porque a verdade é que essa Europa política assenta num défice democrático e porque penso que a Convenção também é ambígua e fraca, ficando muito longe das grandes Constituições progressistas.	<P>
ep-03-07-02.txt	146	Por isso, Senhor Presidente em exercício do Conselho, a nossa oposição não se fará em nome desta Europa, mas sim em nome de outra Europa: de uma Europa social e democrática. Por isso esperamos - e, por favor, não interprete isto como um sinal de hostilidade - que as movimentações de massas aumentem na Europa, tanto em número de participantes como em importância, durante a Presidência italiana. Só há uma coisa em relação à qual gostaríamos de estar de acordo consigo: em pedir bem alto uma moratória para a pena de morte. Pelo menos isso seria um bom sinal de civilização.	"<SPEAKER ID=20 LANGUAGE=""NL"" NAME=""Maes (Verts/ALE)."">"
ep-03-07-02.txt	147	Senhor Presidente, Senhor Presidente da Comissão, Senhor Presidente em exercício do Conselho, a Presidência italiana está a ser saudada com um misto de sentimentos. Vossa Excelência falou do orgulhoso contributo da Itália para a paz e para o direito internacional, e nós queremos perguntar se a sua Presidência irá ser um marco histórico nesse domínio. Como lidaria V. Exa., por exemplo, com a pressão que os Estados Unidos estão neste momento a exercer sobre a Sérvia para que não subscreva o Tratado sobre o Tribunal Penal Internacional, enquanto a UE quer oferecer uma perspectiva de adesão aos países dos Balcãs? Os refugiados que dão às praias do Mediterrâneo são prova da desumanidade do nosso sistema. Sem possibilidades de imigração legal, o problema jamais será resolvido.	<P>
ep-03-07-02.txt	148	Vossa Excelência referiu-se, acima de tudo, ao controlo dos procedimentos e ao repatriamento das pessoas, mas o desenvolvimento sustentável e a paz nos países de onde elas provêm tem de passar a ser uma prioridade no futuro imediato. Esse desenvolvimento exige não só medidas comerciais, mas também respeito pelo ambiente e pelas oportunidades de desenvolvimento desses países. Neste momento, eles estão a ser totalmente espoliados, e as pessoas recebem armas em troca.	<P>
ep-03-07-02.txt	149	A paz nas regiões da Europa é igualmente importante. Em todos os países aderentes há regiões que estão à espera de oportunidades e de desenvolvimento sustentável, pois estão a ser confrontadas com o empobrecimento e a despovoação. O mesmo acontece em algumas das nossas próprias regiões. Gostaríamos de apelar para uma maior visibilidade das regiões na Constituição. Especialmente as regiões constitucionais desejam receber respeito em vez de um tratamento arrogante por parte dos Estados-Membros que têm a última palavra a dizer em todos os assuntos. Isso apenas agrava o sentimento de frustração nas regiões constitucionais. Espero que a sua Presidência demonstre compreensão por esse facto.	"<SPEAKER ID=21 LANGUAGE=""IT"" NAME=""Speroni (NI)."">"
ep-03-07-02.txt	150	Senhor Presidente Berlusconi, penso que a tarefa mais importante da Presidência italiana é a que se prende com o novo Tratado Constitucional que, recordemos, não tem a ver apenas com ideias ou conceitos mas se destina a um território e às pessoas que vivem nesse território. O trabalho feito pela Convenção é um bom trabalho: a base inicial é sólida, poderão ser necessários apenas alguns ajustamentos, como uma melhor definição do equilíbrio dos poderes legislativos entre a Europa, entre a União e os diferentes Estados. Quanto ao problema da votação por maioria ou por unanimidade na tomada de decisões, trata-se de conciliar duas necessidades: a necessidade de eficiência e a necessidade de respeitar a soberania e os interesses dos Estados que constituem a União. No seu discurso, o Senhor Presidente repetiu várias vezes a palavra 'negociação?. Penso que também aqui é necessário algum esforço para conciliar necessidades diferentes.	<P>
ep-03-07-02.txt	151	Por último, gostaria de mencionar uma coisa que eu acho que não será possível conseguir mas para a qual devo chamar a atenção: a necessidade de reduzir o monopólio da Comissão em termos de iniciativas legislativas, em benefício desta Assembleia. O Parlamento não tem o direito da iniciativa legislativa - um caso único no mundo, creio eu. Até um simples conselheiro municipal pode apresentar propostas, mas os deputados do Parlamento Europeu não têm esse direito. Penso que esta questão pelo menos merece a sua atenção. Desejo-lhe também as maiores felicidades para a sua Presidência.	"<SPEAKER ID=22 LANGUAGE=""ES"" NAME=""Galeote Quecedo (PPE-DE)."">"
ep-03-07-02.txt	152	Senhor Presidente, certas pessoas deviam lembrar-se de que hoje estamos aqui a debater o programa da Presidência italiana, com o qual - e tenho empenho em fazê-lo notar - estou fundamentalmente de acordo.	<P>
ep-03-07-02.txt	153	Espero que ao longo destes seis meses - sempre, de facto - saibamos distinguir entre as diferenças ideológicas domésticas e as responsabilidades institucionais, como as que neste momento assume o grande país que é a Itália. Tomamos nota, a este respeito, do compromisso do Grupo do Partido dos Socialistas Europeus.	<P>
ep-03-07-02.txt	154	A principal tarefa do Governo italiano é organizar, com êxito, a Conferência Intergovernamental (CIG) e usar de toda a sua capacidade de diálogo para aproximar as posições dos Estados-Membros. A este respeito, estamos gratos pela promessa da Presidência em exercício do Conselho. O objectivo é que, em todo o caso, a CIG principie e termine em Roma.	<P>
ep-03-07-02.txt	155	Os prazos, aqui, Senhor Presidente, são muito importantes, para que os países que decidam realizar um referendo sobre a ratificação da Constituição de Roma, fazendo-o coincidir com as eleições europeias de 13 de Junho de 2004 - e oxalá, fossem todos - tenham possibilidade de o fazer. Permita-me, Senhor Presidente, que aproveite a ocasião para exortar a oposição política do meu país a concordar com uma reforma consensual das normas que regulam o referendo, a fim de que essa votação seja possível, como todos desejamos.	<P>
ep-03-07-02.txt	156	Todos gostaríamos, também, que durante estes seis meses se desse um forte impulso às negociações para a adesão da Roménia e da Bulgária. Pedimos à Presidência que envide todos os esforços para que essas negociações possam terminar durante o período da actual legislatura europeia.	<P>
ep-03-07-02.txt	157	Em termos da política interna da União Europeia, damos todo o nosso apoio a que se adoptem medidas adicionais em relação à estratégia de Lisboa e a que se continue a progredir no domínio da justiça, da liberdade e da segurança, particularmente na luta contra a imigração ilegal. Em termos da política externa da Presidência italiana, esperamos que esta relance o diálogo euro-mediterrânico em Nápoles. Aplaudimos as suas promessas relativamente à criação da Assembleia Parlamentar Euro-Mediterrânica, mas, muito particularmente, o facto de relançar a ideia do Banco Euro-Mediterrânico.	<P>
ep-03-07-02.txt	158	Além disso, queríamos exortá-lo a estimular o progresso nas negociações com o MERCOSUL que a OMC irá favorecer, e que, sem dúvida, os seus compatriotas italo-argentinos irão aplaudir.	<P>
ep-03-07-02.txt	159	Senhor Presidente em exercício do Conselho, desejamos-lhe muita sorte, porque o seu êxito ao longo destes seis meses será um êxito para a Europa.	"<SPEAKER ID=23 LANGUAGE=""DE"" NAME=""Swoboda (PSE)."">"
ep-03-07-02.txt	160	Senhor Presidente, Senhor Presidente em exercício do Conselho, minhas Senhoras e meus Senhores, nunca antes uma Presidência tinha desencadeado tantas críticas e tanto cepticismo como esta Presidência italiana. Tem havido críticas, não apenas dos media de esquerda, mas também, e em grande medida, dos media conservadores. No entanto, tal não apraz registar aos socialistas, pois, não queremos nem podemos substituir-nos à oposição interna italiana. A bem da Europa, desejamos que o Governo italiano seja bem sucedido na sua Presidência; estão demasiadas coisas em risco para poder ser de outra forma.	<P>
ep-03-07-02.txt	161	O problema, Senhor Presidente Berlusconi, reside no facto de, nos últimos meses, termos ouvido tantos relatos contraditórios vindos de Itália. Tomemos como exemplo a política externa. Na sua intervenção de hoje, falou de como a Europa tem de ser um protagonista na cena mundial, e de como também necessitamos de dispor de instrumentos diplomáticos e militares. Falou igualmente na necessidade de uma parceria forte entre a Europa e os Estados Unidos. Tem toda a razão, está três vezes certo!	<P>
ep-03-07-02.txt	162	O problema é que, nos últimos meses, temos visto um Primeiro-Ministro Berlusconi que não tem cultivado uma relação de parceria com os Estados Unidos, mas tem antes praticado o servilismo e a obediência cega. Vimos um Primeiro-Ministro Berlusconi muito reticente em criar uma componente militar para a Europa. E mais, Senhor Presidente Berlusconi, espero que o senhor adopte uma posição mais equilibrada no que se refere ao Médio Oriente, e que convoque energicamente os dois lados a absterem-se da violência. Temos de combater o terrorismo no Médio Oriente exactamente com a mesma intransigência com que temos de exigir a retirada das tropas israelitas e o desmantelamento do muro que, cruelmente, divide a Palestina em duas partes.	<P>
ep-03-07-02.txt	163	Relativamente ao importante tema da política económica e financeira, as declarações feitas até à data pela Presidência italiana têm sido, mais uma vez, contraditórias. O programa de investimentos, proposto por si e pelo Senhor Ministro Tremonti, e destinado a projectos de infra-estruturas, e a investigação e desenvolvimento, representa em si uma boa ideia. Mas ainda não está claro, se é a disciplina orçamental que está a enfraquecer ou se é a Itália que está à procura de apoio da Europa para projectos que não consegue financiar. Também a este respeito lhe pediria um pouco mais de clareza e de abertura, se é que vamos conjuntamente implementar as iniciativas do Livro Branco Delors e as propostas da Comissão. Estou sobretudo a pensar, Senhor Primeiro-Ministro, nas propostas feitas pela Comissão aquando da presidência de Karel Van Miert. Se o conseguir, Senhor Presidente em exercício do Conselho, se conseguir apresentar uma proposta coerente e precisa, vai ter também o apoio dos socialistas.	<P>
ep-03-07-02.txt	164	Senhor Presidente em exercício do Conselho, qualquer Presidência do Conselho corre o risco de confundir os interesses nacionais com os interesses comunitários. Lamentavelmente, nos últimos meses, a opinião pública tem ficado com a impressão de que, no seu caso, estão envolvidos interesses pessoais e políticos. Seria perigoso, para uma Presidência da UE, se pudesse aqui haver uma mistura de interesses pessoais, nacionais e europeus ...	<P>
ep-03-07-02.txt	165	... e espero que, durante a sua Presidência, o senhor faça todos os possíveis para deixar perfeitamente claro que não está a agir como um Primeiro-Ministro italiano partidário, mas sim como o Presidente do Conselho da União Europeia. Se assim fizer, mesmo que da nossa parte possa haver um acompanhamento crítico, vamos apoiá-lo no seu trabalho.	<P>
ep-03-07-02.txt	166	(Aplausos)	"<SPEAKER ID=24 LANGUAGE=""IT"" NAME=""Di Pietro (ELDR)."">"
