article_id	dialect	title	word	sentence_id	word_id	pos	verified
3	various	Kleinere Artikel	so	196	1	ADV	no
3	various	Kleinere Artikel	härzig	196	2	ADJD	no
3	various	Kleinere Artikel	und	196	3	KON	no
3	various	Kleinere Artikel	luschtig	196	4	ADJD	no
3	various	Kleinere Artikel	hät	196	5	VAFIN	no
3	various	Kleinere Artikel	meh	196	6	PIS	no
3	various	Kleinere Artikel	die	196	7	ART	yes
3	various	Kleinere Artikel	beide	196	8	PIS	no
3	various	Kleinere Artikel	no	196	9	ADV	no
3	various	Kleinere Artikel	nie	196	10	ADV	no
3	various	Kleinere Artikel	zäme	196	11	ADV	no
3	various	Kleinere Artikel	gseh	196	12	VVPP	no
3	various	Kleinere Artikel	.	196	13	$.	no
3	various	Kleinere Artikel	Es	197	0	PPER	no
3	various	Kleinere Artikel	sind	197	1	VAFIN	no
3	various	Kleinere Artikel	ungwöhnlichi	197	2	ADJA	no
3	various	Kleinere Artikel	Bilder	197	3	NN	no
3	various	Kleinere Artikel	,	197	4	$,	no
3	various	Kleinere Artikel	sus	197	5	ADV	no
3	various	Kleinere Artikel	zeiged	197	6	VVFIN	no
3	various	Kleinere Artikel	sich	197	7	PRF	no
3	various	Kleinere Artikel	de	197	8	ART	no
3	various	Kleinere Artikel	Kronprinz	197	9	NN	no
3	various	Kleinere Artikel	Felipe	197	10	NE	no
3	various	Kleinere Artikel	(	197	11	$(	no
3	various	Kleinere Artikel	45	197	12	CARD	no
3	various	Kleinere Artikel	)	197	13	$(	no
3	various	Kleinere Artikel	und	197	14	KON	no
3	various	Kleinere Artikel	sini	197	15	PPOSAT	no
3	various	Kleinere Artikel	Letizia	197	16	NE	no
3	various	Kleinere Artikel	(	197	17	$(	no
3	various	Kleinere Artikel	40	197	18	CARD	no
3	various	Kleinere Artikel	)	197	19	$(	no
3	various	Kleinere Artikel	eher	197	20	ADV	no
3	various	Kleinere Artikel	zueknöpft	197	21	ADJD	no
3	various	Kleinere Artikel	.	197	22	$.	no
3	various	Kleinere Artikel	Die	198	0	PDAT	no
3	various	Kleinere Artikel	Schnappschüss	198	1	NN	no
3	various	Kleinere Artikel	hät	198	2	VAFIN	no
3	various	Kleinere Artikel	natürlich	198	3	ADV	no
3	various	Kleinere Artikel	nöd	198	4	PTKNEG	no
3	various	Kleinere Artikel	s	198	5	ART	no
3	various	Kleinere Artikel	Königshuus	198	6	NN	no
3	various	Kleinere Artikel	twittered	198	7	VVPP	no
3	various	Kleinere Artikel	,	198	8	$,	no
3	various	Kleinere Artikel	sondern	198	9	KON	no
3	various	Kleinere Artikel	wäred	198	10	VAFIN	no
3	various	Kleinere Artikel	eigetlich	198	11	ADV	no
3	various	Kleinere Artikel	nur	198	12	ADV	no
3	various	Kleinere Artikel	för	198	13	APPR	no
3	various	Kleinere Artikel	s	198	14	ART	no
3	various	Kleinere Artikel	private	198	15	ADJA	no
3	various	Kleinere Artikel	Fotialbum	198	16	NN	no
3	various	Kleinere Artikel	denkt	198	17	VVPP	no
3	various	Kleinere Artikel	gsi	198	18	VAPP	no
3	various	Kleinere Artikel	.	198	19	$.	no
3	various	Kleinere Artikel	Will	199	0	KOUS	no
3	various	Kleinere Artikel	d	199	1	ART	no
3	various	Kleinere Artikel	Bilder	199	2	NN	no
3	various	Kleinere Artikel	aber	199	3	ADV	no
3	various	Kleinere Artikel	i	199	4	APPR	no
3	various	Kleinere Artikel	d	199	5	ART	no
3	various	Kleinere Artikel	Händ	199	6	NN	no
3	various	Kleinere Artikel	vom	199	7	APPRART	no
3	various	Kleinere Artikel	schwarze	199	8	ADJA	no
3	various	Kleinere Artikel	Schoof	199	9	NN	no
3	various	Kleinere Artikel	vo	199	10	APPR	no
3	various	Kleinere Artikel	de	199	11	ART	no
3	various	Kleinere Artikel	Royal-familie	199	12	NN	no
3	various	Kleinere Artikel	cho	199	13	VVPP	no
3	various	Kleinere Artikel	sind	199	14	VAFIN	no
3	various	Kleinere Artikel	,	199	15	$,	no
3	various	Kleinere Artikel	kas	199	16	VVFIN+	no
3	various	Kleinere Artikel	ez	199	17	ADV	no
3	various	Kleinere Artikel	jede	199	18	PIS	no
3	various	Kleinere Artikel	gseh	199	19	VVPP	no
3	various	Kleinere Artikel	.	199	20	$.	no
3	various	Kleinere Artikel	De	200	0	ART	no
3	various	Kleinere Artikel	David	200	1	NE	no
3	various	Kleinere Artikel	Rocasolano	200	2	NE	no
3	various	Kleinere Artikel	Lláser	200	3	NE	no
3	various	Kleinere Artikel	isch	200	4	VAFIN	no
3	various	Kleinere Artikel	de	200	5	ART	no
3	various	Kleinere Artikel	Cousin	200	6	NN	no
3	various	Kleinere Artikel	vo	200	7	APPR	no
3	various	Kleinere Artikel	de	200	8	ART	no
3	various	Kleinere Artikel	Letizia	200	9	NE	no
3	various	Kleinere Artikel	,	200	10	$,	no
3	various	Kleinere Artikel	und	200	11	KON	no
3	various	Kleinere Artikel	er	200	12	PPER	no
3	various	Kleinere Artikel	hät	200	13	VAFIN	no
3	various	Kleinere Artikel	die	200	14	PDAT	no
3	various	Kleinere Artikel	Föteli	200	15	NN	no
3	various	Kleinere Artikel	i	200	16	APPR	no
3	various	Kleinere Artikel	s	200	17	ART	no
3	various	Kleinere Artikel	Internet	200	18	NN	no
3	various	Kleinere Artikel	gstellt	200	19	VVPP	no
3	various	Kleinere Artikel	.	200	20	$.	no
3	various	Kleinere Artikel	Es	201	0	PPER	no
3	various	Kleinere Artikel	isch	201	1	VAFIN	no
3	various	Kleinere Artikel	nöd	201	2	PTKNEG	no
3	various	Kleinere Artikel	s	201	3	ART	no
3	various	Kleinere Artikel	erschtmol	201	4	ADJA+	no
3	various	Kleinere Artikel	,	201	5	$,	no
3	various	Kleinere Artikel	woner	201	6	KOUS+	no
3	various	Kleinere Artikel	sini	201	7	PPOSAT	no
3	various	Kleinere Artikel	Cousine	201	8	NN	no
3	various	Kleinere Artikel	i	201	9	APPR	no
3	various	Kleinere Artikel	d	201	10	ART	no
3	various	Kleinere Artikel	Pfanne	201	11	NN	no
3	various	Kleinere Artikel	haut	201	12	VVFIN	no
3	various	Kleinere Artikel	.	201	13	$.	no
3	various	Kleinere Artikel	Ersch	202	0	ADV	no
3	various	Kleinere Artikel	gad	202	1	ADV	no
3	various	Kleinere Artikel	vor	202	2	APPR	no
3	various	Kleinere Artikel	wenige	202	3	PIAT	yes
3	various	Kleinere Artikel	Wuche	202	4	NN	no
3	various	Kleinere Artikel	hät	202	5	VAFIN	no
3	various	Kleinere Artikel	de	202	6	ART	no
3	various	Kleinere Artikel	Rechtsawalt	202	7	NN	no
3	various	Kleinere Artikel	es	202	8	ART	no
3	various	Kleinere Artikel	Enthülligsbuech	202	9	NN	no
3	various	Kleinere Artikel	usegeh	202	10	VVPP	no
3	various	Kleinere Artikel	.	202	11	$.	no
3	various	Kleinere Artikel	Döt	203	0	ADV	no
3	various	Kleinere Artikel	zücht	203	1	VVFIN	no
3	various	Kleinere Artikel	er	203	2	PPER	no
3	various	Kleinere Artikel	d	203	3	ART	no
3	various	Kleinere Artikel	Letizia	203	4	NE	no
3	various	Kleinere Artikel	in	203	5	APPR	no
3	various	Kleinere Artikel	Dreck	203	6	NN	yes
3	various	Kleinere Artikel	,	203	7	$,	no
3	various	Kleinere Artikel	bhauptet	203	8	VVFIN	no
3	various	Kleinere Artikel	sogär	203	9	ADV	no
3	various	Kleinere Artikel	,	203	10	$,	no
3	various	Kleinere Artikel	sie	203	11	PPER	no
3	various	Kleinere Artikel	heg	203	12	VAFIN	no
3	various	Kleinere Artikel	vor	203	13	APPR	no
3	various	Kleinere Artikel	de	203	14	ART	no
3	various	Kleinere Artikel	Hochziit	203	15	NN	no
3	various	Kleinere Artikel	mit	203	16	APPR	no
3	various	Kleinere Artikel	em	203	17	ART	no
3	various	Kleinere Artikel	Felipe	203	18	NE	no
3	various	Kleinere Artikel	es	203	19	ART	no
3	various	Kleinere Artikel	Baby	203	20	NN	yes
3	various	Kleinere Artikel	abtriebe	203	21	VVPP	no
3	various	Kleinere Artikel	.	203	22	$.	no
3	various	Kleinere Artikel	Jetzt	204	0	ADV	no
3	various	Kleinere Artikel	wett	204	1	VMFIN	no
3	various	Kleinere Artikel	er	204	2	PPER	no
3	various	Kleinere Artikel	mit	204	3	APPR	no
3	various	Kleinere Artikel	dene	204	4	PDAT	no
3	various	Kleinere Artikel	private	204	5	ADJA	no
3	various	Kleinere Artikel	Föteli	204	6	NN	no
3	various	Kleinere Artikel	nomol	204	7	ADV	no
3	various	Kleinere Artikel	eine	204	8	ART	no
3	various	Kleinere Artikel	druf	204	9	PAV	no
3	various	Kleinere Artikel	haue	204	10	VVFIN	no
3	various	Kleinere Artikel	.	204	11	$.	no
3	various	Kleinere Artikel	«	205	0	$(	no
3	various	Kleinere Artikel	D	205	1	ART	no
3	various	Kleinere Artikel	Bilder	205	2	NN	no
3	various	Kleinere Artikel	sind	205	3	VAFIN	no
3	various	Kleinere Artikel	luschtig	205	4	ADJD	no
3	various	Kleinere Artikel	und	205	5	KON	no
3	various	Kleinere Artikel	mached	205	6	VVFIN	no
3	various	Kleinere Artikel	d	205	7	ART	no
3	various	Kleinere Artikel	Prinze	205	8	NN	no
3	various	Kleinere Artikel	menschlich	205	9	ADJD	no
3	various	Kleinere Artikel	»	205	10	$(	no
3	various	Kleinere Artikel	,	205	11	$,	no
3	various	Kleinere Artikel	schriebt	205	12	VVFIN	no
3	various	Kleinere Artikel	de	205	13	ART	no
3	various	Kleinere Artikel	David	205	14	NE	no
3	various	Kleinere Artikel	Rocasolano	205	15	NE	no
3	various	Kleinere Artikel	Lláser	205	16	NE	no
3	various	Kleinere Artikel	under	205	17	APPR	no
3	various	Kleinere Artikel	eis	205	18	PIS	yes
3	various	Kleinere Artikel	vo	205	19	APPR	no
3	various	Kleinere Artikel	de	205	20	ART	no
3	various	Kleinere Artikel	Föteli	205	21	NN	no
3	various	Kleinere Artikel	.	205	22	$.	no
3	various	Kleinere Artikel	Vo	206	0	APPR	no
3	various	Kleinere Artikel	de	206	1	ART	no
3	various	Kleinere Artikel	Jasmin	206	2	NE	no
3	various	Kleinere Artikel	Gruber	206	3	NE	no
3	various	Kleinere Artikel	us	206	4	APPR	no
3	various	Kleinere Artikel	Widnau	206	5	NE	no
3	various	Kleinere Artikel	Sg	206	6	NE	no
3	various	Kleinere Artikel	PEOPLE	206	7	FM	no
3	various	Kleinere Artikel	NEWS	206	8	FM	no
3	various	Kleinere Artikel	D	206	9	ART	no
3	various	Kleinere Artikel	Camilla	206	10	NE	no
3	various	Kleinere Artikel	isch	206	11	VAFIN	no
3	various	Kleinere Artikel	elei	206	12	ADV	no
3	various	Kleinere Artikel	underwägs	206	13	ADV	no
3	various	Kleinere Artikel	Paris	206	14	NE	no
3	various	Kleinere Artikel	«	206	15	$(	no
3	various	Kleinere Artikel	Es	206	16	PPER	no
3	various	Kleinere Artikel	isch	206	17	VAFIN	no
3	various	Kleinere Artikel	mis	206	18	PPOSAT	no
3	various	Kleinere Artikel	erschte	206	19	ADJA	no
3	various	Kleinere Artikel	Solo	206	20	NN	no
3	various	Kleinere Artikel	im	206	21	APPRART	no
3	various	Kleinere Artikel	Usland	206	22	NN	no
3	various	Kleinere Artikel	»	206	23	$(	no
3	various	Kleinere Artikel	,	206	24	$,	no
3	various	Kleinere Artikel	hät	206	25	VAFIN	no
3	various	Kleinere Artikel	d	206	26	ART	no
3	various	Kleinere Artikel	Herzogin	206	27	NN	no
3	various	Kleinere Artikel	Camilla	206	28	NE	no
3	various	Kleinere Artikel	(	206	29	$(	no
3	various	Kleinere Artikel	65	206	30	CARD	no
3	various	Kleinere Artikel	)	206	31	$(	no
3	various	Kleinere Artikel	bi	206	32	APPR	no
3	various	Kleinere Artikel	ihrem	206	33	PPOSAT	no
3	various	Kleinere Artikel	offizielle	206	34	ADJA	no
3	various	Kleinere Artikel	Paris-bsuech	206	35	NN	no
3	various	Kleinere Artikel	gmeint	206	36	VVPP	yes
3	various	Kleinere Artikel	,	206	37	$,	no
3	various	Kleinere Artikel	«	206	38	$(	no
3	various	Kleinere Artikel	und	206	39	KON	no
3	various	Kleinere Artikel	villicht	206	40	ADV	no
3	various	Kleinere Artikel	au	206	41	ADV	no
3	various	Kleinere Artikel	mis	206	42	PPOSAT	no
3	various	Kleinere Artikel	letschte	206	43	ADJA	no
3	various	Kleinere Artikel	»	206	44	$(	no
3	various	Kleinere Artikel	.	206	45	$.	no
3	various	Kleinere Artikel	Bim	207	0	APPRART	no
3	various	Kleinere Artikel	Bsuech	207	1	NN	no
3	various	Kleinere Artikel	vo	207	2	APPR	no
3	various	Kleinere Artikel	de	207	3	ART	no
3	various	Kleinere Artikel	«	207	4	$(	no
3	various	Kleinere Artikel	Guarde	207	5	FM	no
3	various	Kleinere Artikel	Republicaine	207	6	FM	no
3	various	Kleinere Artikel	»	207	7	$(	no
3	various	Kleinere Artikel	hät	207	8	VAFIN	no
3	various	Kleinere Artikel	si	207	9	PPER	no
3	various	Kleinere Artikel	sich	207	10	PRF	no
3	various	Kleinere Artikel	au	207	11	ADV	no
3	various	Kleinere Artikel	no	207	12	ADV	no
3	various	Kleinere Artikel	für	207	13	APPR	no
3	various	Kleinere Artikel	ihres	207	14	PPOSAT	no
3	various	Kleinere Artikel	roschtige	207	15	ADJA	no
3	various	Kleinere Artikel	Französisch	207	16	NN	no
3	various	Kleinere Artikel	entschuldigt	207	17	VVPP	no
3	various	Kleinere Artikel	.	207	18	$.	no
3	various	Kleinere Artikel	D	208	0	ART	no
3	various	Kleinere Artikel	Kt	208	1	NE	no
3	various	Kleinere Artikel	Tunstall	208	2	NE	no
3	various	Kleinere Artikel	isch	208	3	VAFIN	no
3	various	Kleinere Artikel	obdachlos	208	4	ADJD	no
3	various	Kleinere Artikel	Edinburgh	208	5	NE	no
3	various	Kleinere Artikel	«	208	6	$(	no
3	various	Kleinere Artikel	Ich	208	7	PPER	no
3	various	Kleinere Artikel	bi	208	8	VAFIN	no
3	various	Kleinere Artikel	s	208	9	ART	no
3	various	Kleinere Artikel	gröscht	208	10	ADJA	no
3	various	Kleinere Artikel	Rock’	208	11	FM	no
3	various	Kleinere Artikel	n	208	12	FM	no
3	various	Kleinere Artikel	Schee	208	13	NN	no
3	various	Kleinere Artikel	gsi	208	14	VAPP	no
3	various	Kleinere Artikel	.	208	15	$.	no
3	various	Kleinere Artikel	Ich	209	0	PPER	no
3	various	Kleinere Artikel	ha	209	1	VAFIN	no
3	various	Kleinere Artikel	alles	209	2	PIS	no
3	various	Kleinere Artikel	gha	209	3	VAPP	no
3	various	Kleinere Artikel	:	209	4	$.	no
3	various	Kleinere Artikel	Gält	210	0	NN	no
3	various	Kleinere Artikel	uf	210	1	APPR	no
3	various	Kleinere Artikel	dä	210	2	ART	no
3	various	Kleinere Artikel	Bank	210	3	NN	no
3	various	Kleinere Artikel	,	210	4	$,	no
3	various	Kleinere Artikel	es	210	5	ART	no
3	various	Kleinere Artikel	Huus	210	6	NN	no
3	various	Kleinere Artikel	und	210	7	KON	no
3	various	Kleinere Artikel	en	210	8	ART	no
3	various	Kleinere Artikel	Ehemaa	210	9	NN	no
3	various	Kleinere Artikel	–	210	10	$(	no
3	various	Kleinere Artikel	und	210	11	KON	no
3	various	Kleinere Artikel	bin	210	12	VAFIN	no
3	various	Kleinere Artikel	nöd	210	13	PTKNEG	no
3	various	Kleinere Artikel	froh	210	14	ADJD	no
3	various	Kleinere Artikel	gsi	210	15	VAPP	no
3	various	Kleinere Artikel	»	210	16	$(	no
3	various	Kleinere Artikel	,	210	17	$,	no
3	various	Kleinere Artikel	seit	210	18	VVFIN	no
3	various	Kleinere Artikel	d	210	19	ART	no
3	various	Kleinere Artikel	Sängerin	210	20	NN	no
3	various	Kleinere Artikel	Kt	210	21	NE	no
3	various	Kleinere Artikel	Tunstall	210	22	NE	no
3	various	Kleinere Artikel	(	210	23	$(	no
3	various	Kleinere Artikel	37	210	24	CARD	no
3	various	Kleinere Artikel	)	210	25	$(	no
3	various	Kleinere Artikel	zu	210	26	APPR	no
3	various	Kleinere Artikel	de	210	27	ART	no
3	various	Kleinere Artikel	«	210	28	$(	no
3	various	Kleinere Artikel	Daily	210	29	FM	yes
3	various	Kleinere Artikel	Mail	210	30	FM	yes
3	various	Kleinere Artikel	»	210	31	$(	no
3	various	Kleinere Artikel	.	210	32	$.	no
3	various	Kleinere Artikel	Jetz	211	0	ADV	no
3	various	Kleinere Artikel	isch	211	1	VAFIN	no
3	various	Kleinere Artikel	si	211	2	PPER	no
3	various	Kleinere Artikel	gschide	211	3	ADJD	yes
3	various	Kleinere Artikel	und	211	4	KON	no
3	various	Kleinere Artikel	Geld	211	5	NN	no
3	various	Kleinere Artikel	,	211	6	$,	no
3	various	Kleinere Artikel	Ma	211	7	NN	no
3	various	Kleinere Artikel	und	211	8	KON	no
3	various	Kleinere Artikel	Huus	211	9	NN	no
3	various	Kleinere Artikel	los	211	10	ADV	no
3	various	Kleinere Artikel	–	211	11	$(	no
3	various	Kleinere Artikel	und	211	12	KON	no
3	various	Kleinere Artikel	«	211	13	$(	no
3	various	Kleinere Artikel	vill	211	14	ADV	no
3	various	Kleinere Artikel	glücklicher	211	15	ADJD	yes
3	various	Kleinere Artikel	»	211	16	$(	no
3	various	Kleinere Artikel	.	211	17	$.	no
3	various	Kleinere Artikel	«	212	0	$(	no
3	various	Kleinere Artikel	50	212	1	CARD	no
3	various	Kleinere Artikel	Abstufige	212	2	NN	no
3	various	Kleinere Artikel	fo	212	3	APPR	yes
3	various	Kleinere Artikel	Grau-rolle	212	4	NN	yes
3	various	Kleinere Artikel	»	212	5	$(	no
3	various	Kleinere Artikel	weg	212	6	ADV	no
3	various	Kleinere Artikel	Los	212	7	NE	no
3	various	Kleinere Artikel	Angeles	212	8	NE	no
3	various	Kleinere Artikel	D	212	9	ART	no
3	various	Kleinere Artikel	Hauptrolle	212	10	NN	no
3	various	Kleinere Artikel	vom	212	11	APPRART	no
3	various	Kleinere Artikel	Bestseller	212	12	NN	no
3	various	Kleinere Artikel	«	212	13	$(	no
3	various	Kleinere Artikel	50	212	14	CARD	no
3	various	Kleinere Artikel	Abstufige	212	15	NN	no
3	various	Kleinere Artikel	fo	212	16	APPR	yes
3	various	Kleinere Artikel	Grau	212	17	NN	yes
3	various	Kleinere Artikel	»	212	18	$(	no
3	various	Kleinere Artikel	isch	212	19	VAFIN	no
3	various	Kleinere Artikel	vergäh	212	20	VVPP	yes
3	various	Kleinere Artikel	.	212	21	$.	no
3	various	Kleinere Artikel	S	213	0	ART	no
3	various	Kleinere Artikel	Model	213	1	NN	no
3	various	Kleinere Artikel	und	213	2	KON	no
3	various	Kleinere Artikel	de	213	3	ART	no
3	various	Kleinere Artikel	Schauschpiler	213	4	NN	no
3	various	Kleinere Artikel	Alex	213	5	NE	no
3	various	Kleinere Artikel	Pettyfer	213	6	NE	no
3	various	Kleinere Artikel	(	213	7	$(	no
3	various	Kleinere Artikel	23	213	8	CARD	no
3	various	Kleinere Artikel	)	213	9	$(	no
3	various	Kleinere Artikel	wird	213	10	VAFIN	no
3	various	Kleinere Artikel	de	213	11	ART	no
3	various	Kleinere Artikel	Sadomaso-Tüp	213	12	TRUNC	no
3	various	Kleinere Artikel	Christian	213	13	NE	no
3	various	Kleinere Artikel	Grey	213	14	NE	no
3	various	Kleinere Artikel	.	213	15	$.	no
3	various	Kleinere Artikel	D	214	0	ART	no
3	various	Kleinere Artikel	Schlangafrau	214	1	NN	no
3	various	Kleinere Artikel	Nina	214	2	NE	no
3	various	Kleinere Artikel	Burri	214	3	NE	no
3	various	Kleinere Artikel	macht	214	4	VVFIN	no
3	various	Kleinere Artikel	churze	214	5	ADJA	no
3	various	Kleinere Artikel	Prozäss	214	6	NN	no
3	various	Kleinere Artikel	SCHARF	214	7	ADJD	no
3	various	Kleinere Artikel	D	214	8	ART	no
3	various	Kleinere Artikel	Nina	214	9	NE	no
3	various	Kleinere Artikel	Burri	214	10	NE	no
3	various	Kleinere Artikel	hät	214	11	VAFIN	no
3	various	Kleinere Artikel	d	214	12	ART	no
3	various	Kleinere Artikel	Hoor	214	13	NN	no
3	various	Kleinere Artikel	ab	214	14	PTKVZ	no
3	various	Kleinere Artikel	.	214	15	$.	no
3	various	Kleinere Artikel	Dschuld	215	0	ADV	no
3	various	Kleinere Artikel	sind	215	1	VAFIN	no
3	various	Kleinere Artikel	d	215	2	ART	no
3	various	Kleinere Artikel	Fans	215	3	NN	no
3	various	Kleinere Artikel	.	215	4	$.	no
3	various	Kleinere Artikel	Schnipp	216	0	ITJ	no
3	various	Kleinere Artikel	,	216	1	$,	no
3	various	Kleinere Artikel	schnapp	216	2	ITJ	no
3	various	Kleinere Artikel	.	216	3	$.	no
3	various	Kleinere Artikel	«	217	0	$(	no
3	various	Kleinere Artikel	Ez	217	1	ADV	no
3	various	Kleinere Artikel	bin	217	2	VAFIN	no
3	various	Kleinere Artikel	i	217	3	PPER	no
3	various	Kleinere Artikel	wieder	217	4	ADV	no
3	various	Kleinere Artikel	a	217	5	ART	no
3	various	Kleinere Artikel	churzhoorigs	217	6	ADJA	no
3	various	Kleinere Artikel	Meitli	217	7	NN	no
3	various	Kleinere Artikel	»	217	8	$(	no
3	various	Kleinere Artikel	,	217	9	$,	no
3	various	Kleinere Artikel	freut	217	10	VVFIN	no
3	various	Kleinere Artikel	sich	217	11	PRF	no
3	various	Kleinere Artikel	d	217	12	ART	no
3	various	Kleinere Artikel	Nina	217	13	NE	no
3	various	Kleinere Artikel	Burri	217	14	NE	no
3	various	Kleinere Artikel	(	217	15	$(	no
3	various	Kleinere Artikel	35	217	16	CARD	no
3	various	Kleinere Artikel	)	217	17	$(	no
3	various	Kleinere Artikel	.	217	18	$.	no
3	various	Kleinere Artikel	Schuld	218	0	NN	no
3	various	Kleinere Artikel	a	218	1	APPR	no
3	various	Kleinere Artikel	de	218	2	ART	no
3	various	Kleinere Artikel	Typveränderig	218	3	NN	no
3	various	Kleinere Artikel	sind	218	4	VAFIN	no
3	various	Kleinere Artikel	eri	218	5	PPOSAT	no
3	various	Kleinere Artikel	Fans	218	6	NN	no
3	various	Kleinere Artikel	:	218	7	$.	no
3	various	Kleinere Artikel	«	219	0	$(	no
3	various	Kleinere Artikel	Uf	219	1	APPR	no
3	various	Kleinere Artikel	da	219	2	ART	no
3	various	Kleinere Artikel	Bühni	219	3	NN	no
3	various	Kleinere Artikel	mag	219	4	VMFIN	no
3	various	Kleinere Artikel	i	219	5	PPER	no
3	various	Kleinere Artikel	mini	219	6	PPOSAT	no
3	various	Kleinere Artikel	Hoor	219	7	NN	no
3	various	Kleinere Artikel	churz	219	8	ADJD	no
3	various	Kleinere Artikel	,	219	9	$,	no
3	various	Kleinere Artikel	aber	219	10	KON	no
3	various	Kleinere Artikel	im	219	11	APPRART	no
3	various	Kleinere Artikel	Privatlebe	219	12	NN	no
3	various	Kleinere Artikel	han	219	13	VAFIN	no
3	various	Kleinere Artikel	is	219	14	PPER+	no
3	various	Kleinere Artikel	gärn	219	15	ADV	no
3	various	Kleinere Artikel	lang	219	16	ADJD	no
3	various	Kleinere Artikel	»	219	17	$(	no
3	various	Kleinere Artikel	,	219	18	$,	no
3	various	Kleinere Artikel	hät	219	19	VAFIN	no
3	various	Kleinere Artikel	sie	219	20	PPER	no
3	various	Kleinere Artikel	vor	219	21	APPR	no
3	various	Kleinere Artikel	a	219	22	ART	no
3	various	Kleinere Artikel	paar	219	23	PIAT	no
3	various	Kleinere Artikel	Täg	219	24	NN	no
3	various	Kleinere Artikel	uf	219	25	APPR	no
3	various	Kleinere Artikel	Facebook	219	26	NE	no
3	various	Kleinere Artikel	gschrieba	219	27	VVPP	no
3	various	Kleinere Artikel	.	219	28	$.	no
3	various	Kleinere Artikel	Will	220	0	KOUS	no
3	various	Kleinere Artikel	sie	220	1	PPER	no
3	various	Kleinere Artikel	sich	220	2	PRF	no
3	various	Kleinere Artikel	nöd	220	3	PTKNEG	no
3	various	Kleinere Artikel	hät	220	4	VAFIN	no
3	various	Kleinere Artikel	chönne	220	5	VMPP	yes
3	various	Kleinere Artikel	entscheide	220	6	VVINF	no
3	various	Kleinere Artikel	,	220	7	$,	no
3	various	Kleinere Artikel	hät	220	8	VAFIN	no
3	various	Kleinere Artikel	sie	220	9	PPER	no
3	various	Kleinere Artikel	eri	220	10	PPOSAT	no
3	various	Kleinere Artikel	Fans	220	11	NN	no
3	various	Kleinere Artikel	gfröged	220	12	VVPP	no
3	various	Kleinere Artikel	,	220	13	$,	no
3	various	Kleinere Artikel	was	220	14	PWAV	no
3	various	Kleinere Artikel	sie	220	15	PPER	no
3	various	Kleinere Artikel	mache	220	16	VVINF	no
3	various	Kleinere Artikel	söll	220	17	VMFIN	no
3	various	Kleinere Artikel	.	220	18	$.	no
3	various	Kleinere Artikel	Die	221	0	ART	no
3	various	Kleinere Artikel	meischta	221	1	PIS	no
3	various	Kleinere Artikel	hend	221	2	VAFIN	no
3	various	Kleinere Artikel	de	221	3	ART	no
3	various	Kleinere Artikel	Schlangafrau	221	4	NN	no
3	various	Kleinere Artikel	gschriebe	221	5	VVPP	no
3	various	Kleinere Artikel	,	221	6	$,	no
3	various	Kleinere Artikel	dass	221	7	KOUS	no
3	various	Kleinere Artikel	sie	221	8	PPER	no
3	various	Kleinere Artikel	mit	221	9	APPR	no
3	various	Kleinere Artikel	churze	221	10	ADJA	no
3	various	Kleinere Artikel	Hoor	221	11	NN	no
3	various	Kleinere Artikel	super	221	12	ADJD	no
3	various	Kleinere Artikel	usgseht	221	13	VVFIN	no
3	various	Kleinere Artikel	.	221	14	$.	no
3	various	Kleinere Artikel	Das	222	0	PDS	no
3	various	Kleinere Artikel	hät	222	1	VAFIN	no
3	various	Kleinere Artikel	de	222	2	ART	no
3	various	Kleinere Artikel	Nina	222	3	NE	no
3	various	Kleinere Artikel	Burri	222	4	NE	no
3	various	Kleinere Artikel	Muet	222	5	NN	no
3	various	Kleinere Artikel	geh	222	6	VVPP	no
3	various	Kleinere Artikel	,	222	7	$,	no
3	various	Kleinere Artikel	und	222	8	KON	no
3	various	Kleinere Artikel	drum	222	9	PAV	no
3	various	Kleinere Artikel	hät	222	10	VAFIN	no
3	various	Kleinere Artikel	sie	222	11	PPER	no
3	various	Kleinere Artikel	am	222	12	APPRART	no
3	various	Kleinere Artikel	Samschtig	222	13	NN	no
3	various	Kleinere Artikel	kurze	222	14	ADJA	no
3	various	Kleinere Artikel	Prozäss	222	15	NN	no
3	various	Kleinere Artikel	gmacht	222	16	VVPP	no
3	various	Kleinere Artikel	.	222	17	$.	no
3	various	Kleinere Artikel	För	223	0	APPR	no
3	various	Kleinere Artikel	die	223	1	ART	no
3	various	Kleinere Artikel	krass	223	2	ADJA	no
3	various	Kleinere Artikel	Typ-veränderig	223	3	NN	no
3	various	Kleinere Artikel	isch	223	4	VAFIN	no
3	various	Kleinere Artikel	nur	223	5	ADV	no
3	various	Kleinere Artikel	eina	223	6	PIS	no
3	various	Kleinere Artikel	i	223	7	APPR	no
3	various	Kleinere Artikel	Frog	223	8	NN	no
3	various	Kleinere Artikel	cho	223	9	VVINF	no
3	various	Kleinere Artikel	:	223	10	$.	no
3	various	Kleinere Artikel	De	224	0	ART	no
3	various	Kleinere Artikel	Star-coiffeur	224	1	NN	no
3	various	Kleinere Artikel	Sandro	224	2	NE	no
3	various	Kleinere Artikel	Bross	224	3	NE	no
3	various	Kleinere Artikel	.	224	4	$.	no
3	various	Kleinere Artikel	Die	225	0	PDS	no
3	various	Kleinere Artikel	zwei	225	1	CARD	no
3	various	Kleinere Artikel	kenned	225	2	VVFIN	no
3	various	Kleinere Artikel	sich	225	3	PRF	no
